Black Diamond
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
0.635658914728623
