Kent
13.8560008510029
14.4579546973836
14.4841057085642
14.4852418012894
14.4852911571889
14.4852933013843
14.4852933945358
14.4852933985826
14.4852933987584
14.485293398766
14.4852933987664
14.4852933987664
14.4852933987664
14.4852933987664
14.4852933987664
14.4852933987664
