Hunts Point
0.130799511060496
0.165221602442351
0.191513660063696
0.185371124902848
0.172604084768784
0.156606134605049
0.144829201120097
0.138001021963994
0.135884955112623
0.136712117436662
0.138865269164899
0.14108184048725
0.14271183371902
0.143576040853927
0.143801273001717
0.143632029428592
