Normandy Park
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
0.806201550387597
