Yarrow Point
0.108802593288631
0.116488330008674
0.101460666131549
0.111381103804457
0.105711076236805
0.108834225616452
0.107132101559097
0.108056852159583
0.107554914081753
0.107827280436323
0.107679498915921
0.107759680718022
0.107716176817295
0.107739780490702
0.107726973983503
0.107733922333882
